code;pairCode;name;price;priceRatio;standardPrice;purchasePrice;purchasePriceVatRate;purchasePriceIncludingVat;actionPrice;maxDiscount;
"90160";;"Nárazová korálka DELPHIN The End Heli Stopper";"3,60";"1";"3,60";"1,72";"23";"1";"3,06";"25";
"112374";;"Podsedák STARKBOAT s úložným priestorom, 85 cm, šedý";"45,01";"1";"45,01";"31,98";"23";"1";"45,01";"10";
"83174";"1853";"Nástraha FOX Rage Floating Creature Shovel Shad";"7,16";"1";"7,16";"3,15";"23";"1";"7,16";;
"83208";"1853";"Nástraha FOX Rage Floating Creature Shovel Shad";"7,16";"1";"7,16";"3,15";"23";"1";"7,16";;
"83210";"1853";"Nástraha FOX Rage Floating Creature Shovel Shad";"7,16";"1";"7,16";"3,15";"23";"1";"7,16";;
"83212";"1853";"Nástraha FOX Rage Floating Creature Shovel Shad";"7,16";"1";"7,16";"3,15";"23";"1";"7,16";;
"83213";"1853";"Nástraha FOX Rage Floating Creature Shovel Shad";"7,16";"1";"7,16";"3,15";"23";"1";"7,16";;
"83314";"1853";"Nástraha FOX Rage Floating Creature Shovel Shad";"7,16";"1";"7,16";"3,15";"23";"1";"7,16";;
"83315";"1853";"Nástraha FOX Rage Floating Creature Shovel Shad";"7,16";"1";"7,16";"3,15";"23";"1";"7,16";;
"97134";;"Nástraha KEITECH Easy Shiner 2 inch/ 5,08cm, bal. 12ks";"6,86";"1";"6,86";"2,82";"23";"1";"6,86";;
"41478";;"Bivak GIANTS FISHING Luxury Quick Bivvy 1-2 Man";"515,78";"1";"515,78";"272,15";"23";"1";"515,78";;
"65932";"1854";"Termo tričko GEOFF Anderson WizWool 210, šedé";"143,50";"1";"143,50";"97,59";"23";"1";"143,50";;
"65933";"1854";"Termo tričko GEOFF Anderson WizWool 210, šedé";"143,50";"1";"143,50";"97,59";"23";"1";"143,50";;
"65934";"1854";"Termo tričko GEOFF Anderson WizWool 210, šedé";"143,50";"1";"143,50";"97,59";"23";"1";"143,50";;
"65935";"1854";"Termo tričko GEOFF Anderson WizWool 210, šedé";"143,50";"1";"143,50";"97,59";"23";"1";"143,50";;
"65936";"1854";"Termo tričko GEOFF Anderson WizWool 210, šedé";"143,50";"1";"143,50";"97,59";"23";"1";"143,50";;
"65937";"1854";"Termo tričko GEOFF Anderson WizWool 210, šedé";"143,50";"1";"143,50";"97,59";"23";"1";"143,50";;
"65938";"1854";"Termo tričko GEOFF Anderson WizWool 210, šedé";"143,50";"1";"143,50";"97,59";"23";"1";"143,50";;
"90187";"1855";"Puzdro DELPHIN Queen";"49,95";"1";"49,95";"28,38";"23";"1";"42,46";"25";
"90188";"1855";"Puzdro DELPHIN Queen";"57,95";"1";"57,95";"31,80";"23";"1";"49,26";"25";
"112390";;"Opravná sada STARKBOAT";"7,50";"1";"7,50";"5,99";"23";"1";"7,50";"10";
"55833";;"Elastické popruhy MIVARDI k vozíku";"4,08";"1";"4,08";"2,23";"23";"1";"3,67";"10";
"83202";"1856";"Nástraha FOX Rage Floating Creature Crayfish";"7,16";"1";"7,16";"3,15";"23";"1";"7,16";;
"83203";"1856";"Nástraha FOX Rage Floating Creature Crayfish";"7,16";"1";"7,16";"3,15";"23";"1";"7,16";;
"83205";"1856";"Nástraha FOX Rage Floating Creature Crayfish";"7,16";"1";"7,16";"3,15";"23";"1";"7,16";;
"83206";"1856";"Nástraha FOX Rage Floating Creature Crayfish";"7,16";"1";"7,16";"3,15";"23";"1";"7,16";;
"83207";"1856";"Nástraha FOX Rage Floating Creature Crayfish";"7,16";"1";"7,16";"3,15";"23";"1";"7,16";;
"83310";"1856";"Nástraha FOX Rage Floating Creature Crayfish";"7,16";"1";"7,16";"3,15";"23";"1";"7,16";;
"104121";;"Method mix STARBAITS Grab&Go Global Spice, 1,8 kg";"7,29";"1";"7,29";"3,75";"23";"1";"7,29";;
"41497";;"Lehátko GIANTS FISHING Bedchair Deluxe FX 8Leg";"158,44";"1";"158,44";"83,70";"23";"1";"158,44";;
"90216";;"Transportné popruhy DELPHIN Eazy Trans";"19,95";"1";"19,95";"10,53";"23";"1";"16,96";"25";
"55879";;"Lanko MIVARDI Wire Leader With Swivel s háčikom";"1,69";"1";"1,69";"0,85";"23";"1";"1,52";"10";
"83272";"1857";"Háčiky FOX Edges Curve Shank Micro Barbed";"4,29";"1";"4,29";"1,94";"23";"1";"4,29";;
"83383";"1857";"Háčiky FOX Edges Curve Shank Micro Barbed";"4,29";"1";"4,29";"1,94";"23";"1";"4,29";;
"97611";"1858";"Nástraha KEITECH Easy Shiner 4,5 inch/ 11,43 cm, bal. 6 ks";"6,86";"1";"6,86";"3,13";"23";"1";"6,86";;
"97612";"1858";"Nástraha KEITECH Easy Shiner 4,5 inch/ 11,43 cm, bal. 6 ks";"6,86";"1";"6,86";"3,13";"23";"1";"6,86";;
"41532";"1859";"Háčiky HELL-CAT Hook Live Bait Catfish";"0,98";"1";"0,98";"0,52";"23";"1";"0,98";;
"41533";"1859";"Háčiky HELL-CAT Hook Live Bait Catfish";"0,98";"1";"0,98";"0,51";"23";"1";"0,98";;
"41534";"1859";"Háčiky HELL-CAT Hook Live Bait Catfish";"1,11";"1";"1,11";"0,57";"23";"1";"1,11";;
"74818";;"Dip STARBAITS Hold Up Fermented Shrimp, 200 ml";"11,50";"1";"11,50";"5,64";"23";"1";"11,50";;
"19692";"1860";"Vobler ROBINSON Pop Skid";"6,05";"1";"6,05";"2,52";"23";"1";"6,05";;
"31368";"1860";"Vobler ROBINSON Pop Skid";"6,10";"1";"6,10";"2,73";"23";"1";"6,10";;
"31369";"1860";"Vobler ROBINSON Pop Skid";"5,90";"1";"5,90";"3,14";"23";"1";"5,90";;
"55979";;"Prehoz pre prístrešok MIVARDI Shelter Base Station";"149,99";"1";"";"";"23";"1";"";"10";
"83341";"1861";"Nástraha FOX Slick Finesse UV Arkansas";"1,40";"1";"1,40";"0,54";"23";"1";"1,40";;
"83342";"1861";"Nástraha FOX Slick Finesse UV Arkansas";"2,20";"1";"2,20";"0,88";"23";"1";"2,20";;
"97646";;"Nástraha KEITECH Crazy Flapper 2,8 inch/ 7,11cm, bal. 8ks";"6,86";"1";"6,86";"3,13";"23";"1";"6,86";;
"41567";"1862";"Pančucha GIANTS FISHING PVA System Micromesh + plniaca tyčka";"7,90";"1";"7,90";"4,04";"23";"1";"7,90";;
"41568";"1862";"Pančucha GIANTS FISHING PVA System Micromesh + plniaca tyčka";"9,09";"1";"9,09";"4,66";"23";"1";"9,09";;
"74860";"1863";"Boilie STARBAITS Pro Ginger & Squid Hard";"8,70";"1";"8,70";"4,26";"23";"1";"8,70";;
"74861";"1863";"Boilie STARBAITS Pro Ginger & Squid Hard";"8,70";"1";"8,70";"3,73";"23";"1";"8,70";;
"100551";;"Nabíjacia čelovka PRIME Genetic System s magnetom";"10,15";"1";"10,15";"4,20";"23";"1";"10,15";;
"90265";"1864";"Oceľové lanko DELPHIN BOMB! 49 vlákien, s obratlíkom a karabínkou";"0,47";"1";"0,47";"0,21";"23";"1";"0,40";"25";
"90266";"1864";"Oceľové lanko DELPHIN BOMB! 49 vlákien, s obratlíkom a karabínkou";"0,41";"1";"0,41";"0,21";"23";"1";"0,35";"25";
"12301";;"Rýchlo obratlík KORDA Kwik Change Swivel Ring s krúžkom";"5,62";"1";"5,62";"3,05";"23";"1";"5,62";;
"56004";"1865";"Puzdro MIVARDI Multi-Green";"34,99";"1";"34,99";"17,02";"23";"1";"31,49";"10";
"56005";"1865";"Puzdro MIVARDI Multi-Green";"36,99";"1";"36,99";"18,53";"23";"1";"33,29";"10";
"56006";"1865";"Puzdro MIVARDI Multi-Green";"39,99";"1";"39,99";"20,03";"23";"1";"35,99";"10";
"56007";"1865";"Puzdro MIVARDI Multi-Green";"43,04";"1";"43,04";"21,03";"23";"1";"38,74";"10";
"56008";"1865";"Puzdro MIVARDI Multi-Green";"47,13";"1";"47,13";"23,04";"23";"1";"42,42";"10";
"31621";;"Uvoľňovač háčikov ROBINSON s obuškom";"2,00";"1";"2,00";"0,43";"23";"1";"2,00";;
"12761";;"Dip StarBAITS Hot Demon";"12,30";"1";"12,30";"6,25";"23";"1";"12,30";;
"56029";"1866";"Puzdro MIVARDI Multi Camo";"38,99";"1";"38,99";"16,87";"23";"1";"35,09";"10";
"56030";"1866";"Puzdro MIVARDI Multi Camo";"41,99";"1";"41,99";"21,03";"23";"1";"37,79";"10";
"56031";"1866";"Puzdro MIVARDI Multi Camo";"45,09";"1";"45,09";"22,03";"23";"1";"40,58";"10";
"56032";"1866";"Puzdro MIVARDI Multi Camo";"49,19";"1";"49,19";"24,04";"23";"1";"44,27";"10";
"104202";;"Vobler ILLEX SK-Pop 5,3 cm, HL Ayu";"25,57";"1";"25,57";"12,60";"23";"1";"25,57";;
"41640";;"Plavák GIANTS FISHING Marker Float With Interchangeable Fins";"2,34";"1";"2,34";"1,15";"23";"1";"2,34";;
"74929";;"Nástraha GUNKI Boomer 10 g, Fire Tiger";"8,70";"1";"8,70";"4,49";"23";"1";"8,70";;
"92569";;"Držiak DELPHIN Reaxe EvaBack";"9,95";"1";"9,95";"4,11";"23";"1";"8,46";"25";
"100591";;"Pasta CARP FANS Total Liver Paste";"6,14";"1";"6,14";"3,74";"23";"1";"6,14";;
"66197";;"Aróma CARPZOOM N-Butyric Acid";"4,71";"1";"4,71";"2,74";"23";"1";"4,71";;
"13049";;"Matica havlenky vesla na čln Kolibri";"2,00";"1";"2,00";"1,50";"23";"1";"2,00";"10";
"9864";"1867";"Šnúra ZICO Carpline Shock";"8,09";"1";"8,09";"3,72";"23";"1";"8,09";;
"9865";"1867";"Šnúra ZICO Carpline Shock";"6,99";"1";"6,99";"3,72";"23";"1";"6,99";;
"9866";"1867";"Šnúra ZICO Carpline Shock";"7,77";"1";"7,77";"3,72";"23";"1";"7,77";;
"104220";;"Krabička ILLEX Tackle Box 186 HC";"6,49";"1";"6,49";"3,13";"23";"1";"6,49";;
"100600";"1868";"Šnúra Shock Braided Line 4";"9,21";"1";"9,21";"4,50";"23";"1";"9,21";;
"100601";"1868";"Šnúra Shock Braided Line 4";"9,21";"1";"9,21";"4,50";"23";"1";"9,21";;
"100602";"1868";"Šnúra Shock Braided Line 4";"9,21";"1";"9,21";"4,50";"23";"1";"9,21";;
"100603";"1868";"Šnúra Shock Braided Line 4";"8,99";"1";"8,99";"5,30";"23";"1";"8,99";;
"100604";"1868";"Šnúra Shock Braided Line 4";"9,21";"1";"9,21";"4,50";"23";"1";"9,21";;
"31999";;"Signalizátor na dravce ROBINSON Liner SQ";"5,83";"1";"5,83";"2,83";"23";"1";"5,83";;
"66343";"1869";"Kukurica CARPZOOM Turbo Seed Plus";"3,60";"1";"3,60";"1,90";"23";"1";"3,60";;
"66344";"1869";"Kukurica CARPZOOM Turbo Seed Plus";"3,80";"1";"3,80";"2,20";"23";"1";"3,80";;
"66345";"1869";"Kukurica CARPZOOM Turbo Seed Plus";"3,80";"1";"3,80";"2,34";"23";"1";"3,80";;
"66346";"1869";"Kukurica CARPZOOM Turbo Seed Plus";"4,00";"1";"4,00";"2,40";"23";"1";"4,00";;
"99508";;"Elektromotor HASWING Osapian 30 LB";"199,95";"1";"199,95";"140,52";"23";"1";"199,95";"10";
"41702";"1870";"Boilie Carp Inferno Hot Line Beta";"15,84";"1";"15,84";"9,20";"23";"1";"15,84";;
"41704";"1870";"Boilie Carp Inferno Hot Line Beta";"15,84";"1";"15,84";"9,20";"23";"1";"15,84";;
"41952";"1870";"Boilie Carp Inferno Hot Line Beta";"5,52";"1";"5,52";"3,22";"23";"1";"5,52";;
"33183";;"Booster MIKBAITS ManiaQ Slaneček";"8,79";"1";"8,79";"6,93";"23";"1";"8,79";"10";
"66425";"1871";"Nástraha QUANTUM 4street B-Ass Wag 7,6cm";"1,06";"1";"1,06";"0,52";"23";"1";"1,06";;
"66426";"1871";"Nástraha QUANTUM 4street B-Ass Wag 7,6cm";"1,06";"1";"1,06";"0,52";"23";"1";"1,06";;
"66427";"1871";"Nástraha QUANTUM 4street B-Ass Wag 7,6cm";"1,06";"1";"1,06";"0,52";"23";"1";"1,06";;
"66428";"1871";"Nástraha QUANTUM 4street B-Ass Wag 7,6cm";"1,06";"1";"1,06";"0,52";"23";"1";"1,06";;
"90425";"1872";"Čižmy DELPHIN Bronto Queen";"31,96";"1";"31,96";"19,35";"23";"1";"27,17";"25";
"90426";"1872";"Čižmy DELPHIN Bronto Queen";"31,96";"1";"31,96";"19,96";"23";"1";"27,17";"25";
"90427";"1872";"Čižmy DELPHIN Bronto Queen";"31,96";"1";"31,96";"19,35";"23";"1";"27,17";"25";
"99551";;"Elektromotor HASWING GPS 55 lb";"1226,00";"1";"1226,00";"763,13";"23";"1";"1226,00";"10";
"104254";;"Boilie STARBAITS Crayzi Fruit, 10 mm";"6,40";"1";"6,40";"2,73";"23";"1";"6,40";;
"41723";"1873";"Rozpustné boilie CARP INFERNO Nutra Line Jogurtová jahoda";"4,90";"1";"4,90";"2,72";"23";"1";"4,90";;
"41724";"1873";"Rozpustné boilie CARP INFERNO Nutra Line Jogurtová jahoda";"11,08";"1";"11,08";"6,48";"23";"1";"11,08";;
"90513";"1874";"Sada 2 signalizátorov DELPHIN Smart s príposluchom";"102,95";"1";"102,95";"55,35";"23";"1";"87,51";"25";
"90896";"1874";"Sada 2 signalizátorov DELPHIN Smart s príposluchom";"130,95";"1";"130,95";"68,25";"23";"1";"111,31";"25";
"90897";"1874";"Sada 2 signalizátorov DELPHIN Smart s príposluchom";"158,95";"1";"158,95";"82,77";"23";"1";"135,11";"25";
"56112";;"Krmivo MIVARDI V1 Carp Special";"6,99";"1";"6,99";"3,85";"23";"1";"6,29";"10";
"104273";;"Boilie STARBAITS Grab & Go Global Whisky Cola, 2,50 kg";"14,99";"1";"14,99";"7,82";"23";"1";"14,99";;
"92647";"1875";"Vlasec DELPHIN Friz, ľadová biela";"6,95";"1";"6,95";"3,10";"23";"1";"5,91";"25";
"92649";"1875";"Vlasec DELPHIN Friz, ľadová biela";"6,95";"1";"6,95";"3,10";"23";"1";"5,91";"25";
"92652";"1875";"Vlasec DELPHIN Friz, ľadová biela";"6,95";"1";"6,95";"3,10";"23";"1";"5,91";"25";
"100657";;"Varič PRIME Cube";"16,00";"1";"16,00";"8,61";"23";"1";"16,00";;
"33236";"1876";"Boilie MIKBAITS Spiceman Chilli Squid";"16,60";"1";"16,60";"12,13";"23";"1";"16,60";"10";
"33237";"1876";"Boilie MIKBAITS Spiceman Chilli Squid";"16,36";"1";"16,36";"11,67";"23";"1";"16,36";"10";
"56134";;"Krmivo MIVARDI V1 Kaprí guláš";"6,99";"1";"6,99";"3,85";"23";"1";"6,29";"10";
"104290";;"Boilie STARBAITS D-Solve Banana Nut, 20 mm, 2,50 kg";"25,95";"1";"25,95";"11,88";"23";"1";"25,95";;
"66758";"1877";"Sprej RADICAL Marble Spray";"10,20";"1";"10,20";"5,22";"23";"1";"7,14";"30";
"66773";"1877";"Sprej RADICAL Marble Spray";"10,20";"1";"10,20";"5,22";"23";"1";"7,14";"30";
"66779";"1877";"Sprej RADICAL Marble Spray";"10,20";"1";"10,20";"5,22";"23";"1";"7,14";"30";
"66797";"1877";"Sprej RADICAL Marble Spray";"10,20";"1";"10,20";"5,22";"23";"1";"7,14";"30";
"66834";"1877";"Sprej RADICAL Marble Spray";"10,20";"1";"10,20";"5,22";"23";"1";"7,14";"30";
"56163";;"Prehoz pre bivak MIVARDI Entrix XL";"129,99";"1";"129,99";"63,98";"23";"1";"116,99";"10";
"104306";"1878";"Ponožky ILLEX Heat Comfort Socks";"9,70";"1";"9,70";"4,66";"23";"1";"9,70";;
"104307";"1878";"Ponožky ILLEX Heat Comfort Socks";"9,70";"1";"9,70";"4,80";"23";"1";"9,70";;
"41788";;"Plastické olovo GIANTS FISHING Tungsten Putty Black";"5,69";"1";"5,69";"2,89";"23";"1";"5,69";;
"100694";"1879";"Vlasec METHOD FEEDER FANS Shock Fluo Orange Strong, 1000 m";"17,42";"1";"17,42";"4,72";"23";"1";"17,42";;
"100695";"1879";"Vlasec METHOD FEEDER FANS Shock Fluo Orange Strong, 1000 m";"16,99";"1";"16,99";"7,51";"23";"1";"16,99";;
"100696";"1879";"Vlasec METHOD FEEDER FANS Shock Fluo Orange Strong, 1000 m";"16,99";"1";"16,99";"7,31";"23";"1";"16,99";;
"100697";"1879";"Vlasec METHOD FEEDER FANS Shock Fluo Orange Strong, 1000 m";"17,42";"1";"17,42";"4,72";"23";"1";"17,42";;
"33308";;"Method mix MIKBAITS Polnočný pomaranč, 700 g";"6,11";"1";"6,11";"4,30";"23";"1";"6,11";"10";
"66841";;"Taška BLACK CAT Battle Cat";"61,45";"1";"61,45";"26,95";"23";"1";"61,45";;
"90661";"1880";"Plandavka DELPHIN Mora";"6,49";"1";"6,49";"3,51";"23";"1";"5,52";"25";
"90664";"1880";"Plandavka DELPHIN Mora";"7,50";"1";"7,50";"4,03";"23";"1";"6,38";"25";
"14474";;"KOLIBRI držiak motora s príslušenstvom";"41,00";"1";"41,00";"30,00";"23";"1";"41,00";"10";
"56190";"1881";"Boilie MIVARDI Rapid Platinum ProActive Monster Crab";"3,69";"1";"3,69";"1,83";"23";"1";"3,32";"10";
"56191";"1881";"Boilie MIVARDI Rapid Platinum ProActive Monster Crab";"3,69";"1";"3,69";"1,83";"23";"1";"3,32";"10";
"83607";;"Montáž FOX Edges Camo Running Safety Clip Kit";"6,99";"1";"6,99";"3,26";"23";"1";"6,99";;
"99676";;"Vyvetvovač HONDA Versatool adaptér";"315,00";"1";"315,00";"";"23";"1";"315,00";"3";
"104327";;"Nepremokavá taška STARBAITS Pro Tec EVA Bag Small";"18,95";"1";"18,95";"8,19";"23";"1";"18,95";;
"41819";"1882";"Háčiky GIANTS FISHING Short Curve Shank s očkom bez protihrotu";"4,33";"1";"4,33";"2,22";"23";"1";"4,33";;
"41820";"1882";"Háčiky GIANTS FISHING Short Curve Shank s očkom bez protihrotu";"4,33";"1";"4,33";"2,18";"23";"1";"4,33";;
"41822";"1882";"Háčiky GIANTS FISHING Short Curve Shank s očkom bez protihrotu";"4,33";"1";"4,33";"2,22";"23";"1";"4,33";;
"100711";;"Polarizačné okuliare Method Feeder Fans Wide";"15,99";"1";"15,99";"8,08";"23";"1";"15,99";;
"66866";;"Vobler QUANTUM Fat Minnow SR, Sand Goby, 4cm, 4g";"8,66";"1";"8,66";"1,93";"23";"1";"8,66";;
"14517";;"Trakčný akumulátor Banner Running Bull";"204,99";"1";"204,99";"149,86";"23";"1";"204,99";;
"56211";;"Podberák MIVARDI Metal 250L";"20,49";"1";"20,49";"9,83";"23";"1";"18,44";"10";
"41839";;"Stojan GIANTS FISHING Black Rod Pod 3 Rods";"104,71";"1";"104,71";"55,74";"23";"1";"104,71";;
"75356";"1883";"Háčiky HAYABUSGA L1";"3,20";"1";"3,20";"1,86";"23";"1";"3,20";;
"75357";"1883";"Háčiky HAYABUSGA L1";"3,30";"1";"3,30";"1,86";"23";"1";"3,30";;
"100731";;"Multifunkčné rádio FM Mini";"11,00";"1";"11,00";"8,00";"23";"1";"11,00";;
"33357";;"Boilie MIKBAITS CATFISH Pečeň Halibut v dipe, 30x25 mm";"9,15";"1";"9,15";"6,56";"23";"1";"9,15";"10";
"56227";;"Vyvážené boilie MIVARDI Method Balanced Wafters, Stinky";"4,29";"1";"4,29";"2,19";"23";"1";"3,86";"10";
"99869";;"Automatické pozičné svetlo QANTICA";"19,00";"1";"19,00";"11,07";"23";"1";"19,00";;
"104366";;"Kreslo STARBAITS Mammoth Chair";"129,95";"1";"129,95";"51,00";"23";"1";"129,95";;
"41867";"1884";"Trojháčiky GIANTS FISHING X1 Strong";"2,34";"1";"2,34";"1,24";"23";"1";"2,34";;
"41868";"1884";"Trojháčiky GIANTS FISHING X1 Strong";"2,34";"1";"2,34";"1,19";"23";"1";"2,34";;
"41869";"1884";"Trojháčiky GIANTS FISHING X1 Strong";"2,34";"1";"2,34";"1,19";"23";"1";"2,34";;
"41870";"1884";"Trojháčiky GIANTS FISHING X1 Strong";"2,34";"1";"2,34";"1,19";"23";"1";"2,34";;
"41871";"1884";"Trojháčiky GIANTS FISHING X1 Strong";"2,34";"1";"2,34";"1,19";"23";"1";"2,34";;
"75458";;"Úchyt MISTRALL Fluo zelený L";"2,40";"1";"2,40";"1,26";"23";"1";"2,40";;
"66916";;"Elektromotor RHINO Cobold VX 24";"169,95";"1";"169,95";"90,00";"23";"1";"169,95";;
"56246";;"Úchyt MIVARDI Štandard U";"1,33";"1";"1,33";"0,65";"23";"1";"1,20";"10";
"83708";;"Šnúra FOX Naturals Coretex Soft x";"19,46";"1";"19,46";"8,84";"23";"1";"19,46";;
"101177";"1885";"Chytacie pelety NIKL Calanus & Krill, 250 ml";"4,19";"1";"4,19";"2,22";"23";"1";"4,19";;
"101178";"1885";"Chytacie pelety NIKL Calanus & Krill, 250 ml";"4,19";"1";"4,19";"2,22";"23";"1";"4,19";;
"100765";;"Nástraha Method Feeder Fans Worms Wafter 10 mm, Jahoda";"4,99";"1";"4,99";"2,25";"23";"1";"4,99";;
"36046";"1886";"Trojlistá vrtuľa ZICO";"24,50";"1";"24,50";"14,87";"23";"1";"24,50";;
"36047";"1886";"Trojlistá vrtuľa ZICO";"29,72";"1";"29,72";"16,15";"23";"1";"29,72";;
"90806";;"Taška DELPHIN CarryALL SPACE C2G L";"45,95";"1";"45,95";"25,72";"23";"1";"39,06";"25";
"14831";;"Grip rúčky vesla";"2,05";"1";"2,05";"1,50";"23";"1";"2,05";"10";
"56268";"1887";"Krmítko MIVARDI Method Feeder Zinc XL";"2,48";"1";"2,48";"1,25";"23";"1";"2,23";"10";
"56269";"1887";"Krmítko MIVARDI Method Feeder Zinc XL";"2,69";"1";"2,69";"1,35";"23";"1";"2,42";"10";
"104400";;"Vobler GUNKI Rodan 59 SHW, Orange Tag Trout";"10,50";"1";"10,50";"4,55";"23";"1";"10,50";;
"41902";"1888";"Obratlíky GIANTS FISHING Rolling Swivel with Nice Snap s karabínkou";"1,75";"1";"1,75";"0,82";"23";"1";"1,75";;
"41903";"1888";"Obratlíky GIANTS FISHING Rolling Swivel with Nice Snap s karabínkou";"1,59";"1";"1,59";"0,74";"23";"1";"1,59";;
"41904";"1888";"Obratlíky GIANTS FISHING Rolling Swivel with Nice Snap s karabínkou";"1,51";"1";"1,51";"0,68";"23";"1";"1,51";;
"41905";"1888";"Obratlíky GIANTS FISHING Rolling Swivel with Nice Snap s karabínkou";"1,43";"1";"1,43";"0,67";"23";"1";"1,43";;
"41906";"1888";"Obratlíky GIANTS FISHING Rolling Swivel with Nice Snap s karabínkou";"1,43";"1";"1,43";"0,65";"23";"1";"1,43";;
"41907";"1888";"Obratlíky GIANTS FISHING Rolling Swivel with Nice Snap s karabínkou";"1,43";"1";"1,43";"0,67";"23";"1";"1,43";;
"92802";"1889";"Bunda Delphin CamoWAY";"51,96";"1";"51,96";"27,76";"23";"1";"44,17";"25";
"92803";"1889";"Bunda Delphin CamoWAY";"51,96";"1";"51,96";"27,76";"23";"1";"44,17";"25";
"92805";"1889";"Bunda Delphin CamoWAY";"51,96";"1";"51,96";"27,76";"23";"1";"44,17";"25";
"92806";"1889";"Bunda Delphin CamoWAY";"54,94";"1";"54,94";"30,54";"23";"1";"46,70";"25";
"67144";"1890";"Háčiky MIKADO Sensual Keiryu, m. HS10029";"1,49";"1";"1,49";"0,48";"23";"1";"1,36";"25";
"67145";"1890";"Háčiky MIKADO Sensual Keiryu, m. HS10029";"1,33";"1";"1,33";"0,45";"23";"1";"1,21";"25";
"83745";;"Celoročný systém FOX Flatliner X Systém lehátko so spacákom";"649,99";"1";"649,99";"370,86";"23";"1";"649,99";;
"104417";;"Vobler ILLEX Magnum Chubby 50, SG Ayu";"21,96";"1";"21,96";"10,23";"23";"1";"21,96";;
"41918";"1891";"Termoprádlo GIANTS FISHING Thermal Set Deluxe";"35,69";"1";"35,69";"18,49";"23";"1";"35,69";;
"41919";"1891";"Termoprádlo GIANTS FISHING Thermal Set Deluxe";"35,69";"1";"35,69";"18,19";"23";"1";"35,69";;
"41920";"1891";"Termoprádlo GIANTS FISHING Thermal Set Deluxe";"35,69";"1";"35,69";"18,49";"23";"1";"35,69";;
"41921";"1891";"Termoprádlo GIANTS FISHING Thermal Set Deluxe";"35,69";"1";"35,69";"18,15";"23";"1";"35,69";;
"75591";;"Plandavka MISTRALL Kiro PTA, 3 g";"2,60";"1";"2,60";"1,30";"23";"1";"2,60";;
"67181";;"Sumcový stojan MIKADO Cat Territory";"19,90";"1";"19,90";"8,85";"23";"1";"18,11";"25";
"15570";;"Naviazaná morská nástraha MIKADO";"1,83";"1";"1,83";"0,74";"23";"1";"1,67";"25";
"56296";;"Swinger MIVARDI MCX 77 Swing Arm červený";"11,99";"1";"11,99";"5,83";"23";"1";"10,79";"10";
"75614";;"Vobler NOMURA Trout Race 3,5 cm, f. 805";"8,50";"1";"8,50";"4,72";"23";"1";"8,50";;
"92845";;"Dipovací sprej DELPHIN AromaX, Mango - Broskyňa";"3,90";"1";"3,90";"2,09";"23";"1";"3,32";"25";
"36250";;"Vobler OWNER ZZ-80";"12,50";"1";"12,50";"5,67";"23";"1";"12,50";;
"67290X";"1892";"Rybársky SET MIKADO Maxi";"236,36";"1";"236,36";"95,38";"23";"1";"215,09";"25";
"90877";;"Signalizátor DELPHIN SX1";"21,96";"1";"21,96";"11,27";"23";"1";"18,67";"25";
"16702";;"Dáždnik MIVARDI Green PVC s bočnicou";"78,99";"1";"78,99";"39,56";"23";"1";"71,09";"10";
"56316";;"Pogumovaný plávajúci podberák MIVARDI Xtreme 250";"43,98";"1";"43,98";"22,03";"23";"1";"39,58";"10";
"83772";"1893";"Rukavice FOX Rage Lightweight UV Gloves";"23,98";"1";"23,98";"12,00";"23";"1";"23,98";;
"83773";"1893";"Rukavice FOX Rage Lightweight UV Gloves";"23,98";"1";"23,98";"12,00";"23";"1";"23,98";;
"104449";"1894";"Pelety SENSAS Carp Super Feed Pellets, 650 g, Indian Spicy";"5,60";"1";"5,60";"2,76";"23";"1";"5,60";;
"104526";"1894";"Pelety SENSAS Carp Super Feed Pellets, 650 g, Indian Spicy";"5,60";"1";"5,60";"2,63";"23";"1";"5,60";;
"41969";;"Boilie CARP INFERNO Nutra Hot Line Red Demon";"5,52";"1";"5,52";"3,22";"23";"1";"5,52";;
"76478";"1895";"Rotačka MEPPS Black Fury medená";"3,70";"1";"3,70";"2,28";"23";"1";"3,70";;
"76555";"1895";"Rotačka MEPPS Black Fury medená";"3,59";"1";"3,59";"2,09";"23";"1";"3,59";;
"76769";"1895";"Rotačka MEPPS Black Fury medená";"0,00";"1";"0,00";"0,00";"";"";"0,00";"0";
"92861";"1896";"Nástraha DELPHIN D Snax Shell Wafters, Mango - Broskyňa";"4,94";"1";"4,94";"1,98";"23";"1";"4,20";"25";
"92862";"1896";"Nástraha DELPHIN D Snax Shell Wafters, Mango - Broskyňa";"4,94";"1";"4,94";"2,66";"23";"1";"4,20";"25";
"92863";"1896";"Nástraha DELPHIN D Snax Shell Wafters, Mango - Broskyňa";"4,94";"1";"4,94";"2,66";"23";"1";"4,20";"25";
"67365";;"Montáž MIKADO Ready Leadcore Rigs with Safety Clip";"2,76";"1";"2,76";"1,04";"23";"1";"2,51";"25";
"90908";"1897";"Prút DELPHIN Stalx TeleFix";"74,94";"1";"74,94";"39,75";"23";"1";"63,70";"25";
"90909";"1897";"Prút DELPHIN Stalx TeleFix";"79,95";"1";"79,95";"41,38";"23";"1";"67,96";"25";
"16970";;"Sieťka MIVARDI Kepnet Clasic 4";"7,16";"1";"7,16";"3,40";"23";"1";"6,44";"10";
